Series Name,Country Name,Country Code,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
People using safely managed drinking water services (% of population),"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,68.99947015,69.0183483,69.03723123,69.05587198,69.03631699,68.82840224,68.62117072,68.41413249,68.20753035,68.02087261,67.84200035,67.66362368,67.48651517,67.31015844,67.13480555,66.96019212,66.79067237,66.6258225,66.46602831,66.31140898,66.38089703,66.45431945
People using safely managed drinking water services (% of population),"Korea, Rep.",KOR,East Asia & Pacific,97.10565076,97.10565076,97.10565076,97.10565076,97.10565076,97.10565076,97.10565076,97.27111912,97.43672824,97.60247813,97.76836879,97.93440021,98.1005724,98.26688535,98.43333907,98.58375641,98.6926964,98.80168207,98.9107134,99.01979041,99.12891308,99.21021813
People using safely managed drinking water services (% of population),Kuwait,KWT,East Asia & Pacific,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using safely managed drinking water services (% of population),Kyrgyz Republic,KGZ,Europe & Central Asia,45.65978138,45.65870199,45.94213325,46.22502825,46.50846173,48.28264842,50.08611951,51.91783134,53.77831754,55.66805675,57.59721644,59.56532993,61.57182224,63.35695007,65.13080748,66.93499942,68.75853887,70.52172884,72.30861609,74.11661399,76.33853729,76.4097769
People using safely managed drinking water services (% of population),Lao PDR,LAO,East Asia & Pacific,4.877543053,6.665640431,8.601664401,10.61035599,11.12385167,11.60933291,12.03474632,12.46038053,12.88668391,13.31302847,13.73970917,14.16671351,14.59417819,15.02148961,15.44908619,15.87680813,16.30479083,16.73258156,17.16016894,17.58769597,17.68190382,17.77669824
People using safely managed drinking water services (% of population),Latvia,LVA,Europe & Central Asia,92.38445137,92.36528171,92.39396446,92.43095461,92.49211438,92.55304518,92.63628558,92.89953032,93.1643293,93.43695014,93.71667188,93.99673546,94.27701279,94.55749407,94.8380754,95.11897314,95.40130649,95.6848313,95.96928524,96.25441325,96.53996132,96.8256719
People using safely managed drinking water services (% of population),Lebanon,LBN,Middle East & North Africa,43.47909933,43.70598917,43.93287901,44.15976884,44.38665868,44.61354852,44.84043835,45.06732819,45.29421803,45.52110786,45.7479977,45.97488754,46.20177737,46.42866721,46.65555705,46.88244688,47.10933672,47.33622656,47.5631164,47.7,47.7,47.7
People using safely managed drinking water services (% of population),Lesotho,LSO,Sub-Saharan Africa,8.852616682,9.720050503,10.61042693,11.52381487,12.46159563,13.42244748,14.40821001,15.37061569,16.35462046,17.35902836,18.38571933,19.43452308,20.38280748,21.23009474,22.08924232,22.9609405,23.84411915,24.73946927,25.65078525,26.57769304,27.52168366,27.86573298
People using safely managed drinking water services (% of population),Lithuania,LTU,Europe & Central Asia,68.38195002,68.72295605,69.06122597,69.40066022,71.21374304,73.05330694,74.91871626,76.79845808,78.6924672,80.59156881,82.49667078,84.42500513,86.38263782,88.3536206,90.33797289,92.3355913,93.99288117,94.44230919,94.87325128,94.89748745,94.92379327,94.95175037
People using safely managed drinking water services (% of population),Luxembourg,LUX,Europe & Central Asia,99.83156763,99.83031228,99.82940075,99.82851692,99.82764894,99.82680412,99.82598105,99.82517962,99.82440121,99.82364629,99.8229082,99.82218971,99.77648627,99.72375081,99.67429154,99.62786079,99.58425066,99.5432264,99.50460385,99.51253086,99.52006544,99.52723298
People using safely managed drinking water services (% of population),Madagascar,MDG,Sub-Saharan Africa,6.934227927,7.488780972,8.059689495,8.646786587,9.250258153,9.932615542,10.63589952,11.35999434,12.10538408,12.87110992,13.65762663,14.46476673,15.29256674,16.14083028,16.76300803,17.38623608,18.02669007,18.6844477,19.35982306,20.05256514,20.76353332,21.49212838
People using safely managed drinking water services (% of population),Malawi,MWI,Sub-Saharan Africa,6.930723281,7.301060867,7.680515742,8.069426763,8.467420906,8.874845523,9.29131816,9.717193069,10.15208075,10.60055086,11.06270646,11.53903726,12.02925441,12.53423613,13.05328526,13.58768407,14.13631364,14.70046353,15.28021414,15.87522951,16.48640461,17.11338747
People using safely managed drinking water services (% of population),Malaysia,MYS,South Asia,92.5773021,92.69727662,92.7632829,92.83030945,92.89831049,92.96671584,93.03588266,93.10563016,93.17591974,93.24628848,93.31696499,93.37020979,93.42081121,93.47149872,93.52266553,93.57384096,93.6252759,93.67532013,93.72420661,93.77186255,93.81822007,93.86336693
People using safely managed drinking water services (% of population),Malta,MLT,Europe & Central Asia,99.9999995,99.99999645,100,99.99999828,100,99.99999958,100,100,99.99999655,99.99999954,99.98402312,99.96638639,99.94875472,99.9311181,99.91348976,99.89585035,99.87821912,99.86058505,99.84295232,99.82531973,99.80768555,99.79004774
People using safely managed drinking water services (% of population),Mexico,MEX,Latin America & Caribbean,39.59265692,39.77693456,39.95924035,40.13960474,40.31810507,40.49464516,40.66931808,40.84209348,41.0130993,41.18226454,41.34966524,41.51547744,41.67959172,41.84208399,42.00296104,42.16216394,42.31975779,42.47569959,42.63002405,42.78274366,42.89210182,42.96604199
People using safely managed drinking water services (% of population),Moldova,MDA,Europe & Central Asia,40.35328339,42.26136584,44.2158752,46.21740222,48.26705073,50.45547445,52.77062973,55.11780702,57.49705778,59.90842235,62.35195412,64.82769347,67.33568945,69.87598206,72.44862411,72.77373178,73.10594471,73.44444414,73.7892172,74.13972218,74.49593776,74.85757103
People using safely managed drinking water services (% of population),Monaco,MCO,Europe & Central Asia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using safely managed drinking water services (% of population),Mongolia,MNG,East Asia & Pacific,18.25587461,19.21540609,20.19663506,21.19853984,22.2200838,23.25890736,24.31555375,25.38863373,26.47741453,27.57910854,28.69503183,29.6201552,30.44058474,31.27106329,32.111189,32.96165036,33.82205423,34.69198635,35.57779306,36.47957044,37.39738139,38.33051581
People using safely managed drinking water services (% of population),Montenegro,MNE,Europe & Central Asia,83.86928016,83.86928016,83.86928016,83.86928016,83.86928016,83.86928016,83.86928016,83.98739625,84.0797596,84.17143445,84.2625888,84.35329603,84.44355628,84.53344642,84.62296195,84.71210337,84.80079526,84.88910879,84.95357451,85.01322034,85.07219953,85.09555958
People using safely managed drinking water services (% of population),Morocco,MAR,North America,41.51656608,41.95547059,42.39307899,42.82827347,43.26161737,43.80539622,44.36928277,44.92938856,47.73959084,50.60236122,53.51767054,56.48219463,59.49482149,62.55336412,65.6567411,68.28291293,69.90109036,71.5253187,73.15412325,73.58407581,73.91218021,74.59271296
People using safely managed drinking water services (% of population),Myanmar,MMR,South Asia,27.5142566,28.96122621,30.43430328,31.93373856,33.45945698,35.01138231,36.58909342,38.19284845,39.82256826,41.47782623,43.15923425,44.66844501,45.98442274,47.31608154,48.66385858,50.03127442,51.41780379,52.82257444,54.24494059,55.68369447,56.77102584,57.32547563
People using safely managed drinking water services (% of population),Nepal,NPL,South Asia,26.74106553,27.03768715,27.2995745,27.5605431,27.82055102,28.07955904,28.33753113,28.59453709,28.85042246,29.10514682,29.35867164,29.61105951,29.86265297,28.432566,26.97638653,25.49421894,23.98655481,22.45362657,20.89586542,19.3135408,17.70711799,16.07690087
People using safely managed drinking water services (% of population),Netherlands,NLD,Europe & Central Asia,99.99387045,99.99269095,99.99151039,99.99033291,99.98914933,99.98796931,99.9867866,99.98560976,99.98442789,99.98324397,99.98206416,99.98088388,99.97970387,99.97852067,99.97734124,99.97616035,99.9749763,99.97379893,99.97261799,99.97143833,99.97025768,99.9690763
People using safely managed drinking water services (% of population),New Zealand,NZL,East Asia & Pacific,84.39357124,84.39357098,84.39357109,84.39357099,84.3935701,84.39357155,85.37428378,86.35500038,87.33571206,88.3164308,89.29714186,90.27785929,91.25857262,92.23928534,93.21999889,94.20071358,95.18142969,96.16214562,97.14285716,98.12357498,99.10428802,99.99999623
People using safely managed drinking water services (% of population),Nicaragua,NIC,Latin America & Caribbean,47.84902155,47.9499921,48.05105223,48.15258828,48.25460035,48.35869738,48.48102698,48.60358162,49.63554307,50.65626525,51.66618625,52.66535401,53.65381614,54.63161678,55.08079627,55.16754488,55.2550711,55.31084508,55.37498509,55.44343736,55.51591705,55.51591705
People using safely managed drinking water services (% of population),Nigeria,NGA,Sub-Saharan Africa,12.60080863,12.96581964,13.77743299,14.6139093,15.47549251,16.36227335,17.27470345,18.21312321,19.17787113,20.16864934,21.18622014,22.22879819,23.20163635,23.79167193,24.37981024,24.96588106,25.54921487,26.1300145,26.70781306,27.28233791,27.85349083,28.4210293
People using safely managed drinking water services (% of population),North Macedonia,MKD,Europe & Central Asia,80.47444438,80.45273988,80.43103448,80.40932823,80.38751965,80.37091759,80.35750548,80.34727365,80.34018653,80.33631983,80.33555699,80.33797011,80.34343034,80.35201058,80.36369389,80.37824533,80.3958472,80.41636945,80.3237909,80.35073391,80.38050306,80.41318215
People using safely managed drinking water services (% of population),Norway,NOR,Europe & Central Asia,99.90882863,99.90882733,99.9088251,99.85453912,99.80025805,99.74596641,99.6916845,99.6373982,99.58311012,99.52882622,99.47453997,99.42025158,99.36596664,99.31168056,99.25739104,99.20311052,99.14882228,99.09453739,99.04024635,98.9859634,98.93168066,98.87739581
People using safely managed drinking water services (% of population),Oman,OMN,Middle East & North Africa,83.89832687,83.89374951,83.88917207,83.88459492,83.95737751,84.32566246,84.69061706,85.05204433,85.40998443,85.76402646,86.11466671,86.56857596,87.09616158,87.60553532,88.09871518,88.57535861,89.03638704,89.47486671,89.89310039,90.26776293,90.55716382,90.71065215
People using safely managed drinking water services (% of population),Pakistan,PAK,South Asia,34.82704208,34.93716076,35.04728414,35.157073,35.266694,35.56515754,35.86586773,36.16884172,36.47390993,37.46539155,38.45960002,39.45647773,40.45596758,41.45769464,42.46193936,43.4686383,44.47773044,45.48902311,46.50448507,47.52388316,48.54683424,49.57296604
People using safely managed drinking water services (% of population),Palau,PLW,East Asia & Pacific,65.43092155,66.31455903,67.19252222,68.06477331,69.13790175,70.22562861,71.32814742,72.44461744,73.57509167,74.71842717,75.87468489,77.04290419,78.22348171,79.41483111,80.61708647,81.8297948,83.04817639,84.27134198,85.49877851,86.72964966,87.96424325,89.20143427
People using safely managed drinking water services (% of population),Paraguay,PRY,Latin America & Caribbean,49.8363407,50.79239762,51.7348954,52.56898882,53.37760897,54.17941887,54.97408903,55.76164738,56.54244077,57.31616396,58.08284781,58.84252004,59.59549476,60.33295771,61.06107176,61.78319244,62.49958992,63.20980611,63.91670435,64.01892872,64.08422143,64.15144761
People using safely managed drinking water services (% of population),Peru,PER,Latin America & Caribbean,44.89840823,45.29703425,45.69190553,46.08346228,46.47131756,46.85508898,47.23563705,47.61216638,47.93300661,48.22848321,48.52299246,48.81573783,49.1075284,49.39757328,49.68628516,49.97405182,50.26011225,50.54485337,50.83094059,51.11794794,51.40620953,51.69531259
People using safely managed drinking water services (% of population),Philippines,PHL,East Asia & Pacific,40.57442691,40.68244041,41.82818395,42.9920581,44.17413413,44.53221623,44.66998679,44.80795886,44.94613962,45.08480689,45.23644442,45.45288552,45.66886762,45.88467456,46.09974467,46.31463336,46.52906494,46.74744374,46.97025902,47.19717462,47.42812709,47.66305817
People using safely managed drinking water services (% of population),Poland,POL,Europe & Central Asia,91.95850158,91.95850158,91.95850158,91.95850158,91.95850158,91.95850158,92.34340645,92.72996241,93.11819816,93.50833374,93.23504655,92.95179234,92.65698627,92.35212298,92.03690359,91.71144545,91.37841562,91.0381222,90.69058677,90.3359777,89.61918768,88.90617795
People using safely managed drinking water services (% of population),Portugal,PRT,Europe & Central Asia,93.65893955,93.69343258,93.72778179,93.76341089,93.8003255,93.8382334,93.87748214,93.91784317,93.95939324,94.00189592,94.12394054,94.2445699,94.36371355,94.45235092,94.53890694,94.62334159,94.7056823,94.78596065,94.86413723,94.94031143,95.01444466,95.0865778
People using safely managed drinking water services (% of population),Puerto Rico,PRI,Latin America & Caribbean,75.13195127,75.24593245,75.35991364,75.47389482,75.587876,75.70185719,75.81583837,75.92981956,76.04380074,78.83245449,81.6291143,84.4337802,87.24645216,90.06713019,92.8958143,95.73250448,98.57720073,99.44614594,99.74116581,99.87310759,99.87310759,99.87310759
People using safely managed drinking water services (% of population),Qatar,QAT,Middle East & North Africa,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.68583834,97.03149803,97.37719952,97.7229428,97.57926664,97.42227102,97.26525535,97.10821963,96.95116386,96.79408805,96.63699218,96.64293348,96.64887477
People using safely managed drinking water services (% of population),Romania,ROU,Europe & Central Asia,81.6520248,81.60899841,81.5886188,81.62597968,81.66306011,81.70013555,81.73721151,81.77429289,81.81136789,81.84844689,81.8855244,81.92260255,81.9265652,81.91609138,81.90561814,81.90193926,81.90561962,81.91581047,81.93335718,81.95769797,81.98883162,82.02704009
People using safely managed drinking water services (% of population),Russian Federation,RUS,Europe & Central Asia,74.74427771,74.74308923,74.78977548,74.84738336,74.90872373,74.96994195,75.03103787,75.09200587,75.15285185,75.21328902,75.27388552,75.33436258,75.39867021,75.46647244,75.53827105,75.61345347,75.69223999,75.77457257,75.86011816,75.94882709,76.04064388,76.13550914
People using safely managed drinking water services (% of population),Samoa,WSM,East Asia & Pacific,60.50485636,60.53071538,60.49463052,60.42557589,60.35708958,60.4735583,60.5888864,60.70428164,60.81950694,60.93371008,61.04691444,61.15883033,61.26539598,61.5138418,61.61507775,61.71492977,61.81374157,61.91221194,62.01586019,62.07564277,62.10706167,62.14566323
People using safely managed drinking water services (% of population),San Marino,SMR,Europe & Central Asia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
